Group,Power,Time
1,1800.6192511523523,0.256
1,1800.6192511523523,0.268
1,1800.6192511523523,0.28
1,1800.6192511523523,0.292
1,1800.6192511523523,0.304
1,1800.6192511523523,0.316
1,1800.6192511523523,0.328
1,1800.6192511523523,0.34
1,1800.6192511523523,0.352
1,1800.6192511523523,0.364
1,1800.6192511523523,0.376
1,1800.6192511523523,0.388
1,1800.6192511523523,0.4
1,1800.6192511523523,0.412
1,1800.6192511523523,0.424
1,1800.6192511523523,0.436
1,1800.6192511523523,0.448
1,1800.6192511523523,0.46
1,1800.6192511523523,0.472
1,1800.6192511523523,0.484
1,1800.6192511523523,0.496
1,1800.6192511523523,0.508
1,1800.6192511523523,0.52
1,1800.6192511523523,0.532
1,1800.6192511523523,0.544
1,1800.6192511523523,0.556
1,1800.6192511523523,0.568
1,1800.6192511523523,0.58
1,1800.6192511523523,0.592
1,1800.6192511523523,0.604
1,1800.6192511523523,0.616
1,1800.6192511523523,0.628
1,1800.6192511523523,0.64
1,1800.6192511523523,0.652
1,1800.6192511523523,0.664
1,1800.6192511523523,0.676
1,1800.6192511523523,0.688
1,1800.6192511523523,0.7
1,1800.6192511523523,0.712
1,1800.6192511523523,0.724
1,1800.6192511523523,0.736
1,1800.6192511523523,0.748
1,1800.6192511523523,0.76
1,1800.6192511523523,0.772
1,1800.6192511523523,0.784
1,1800.6192511523523,0.796
1,1800.6192511523523,0.808
1,1800.6192511523523,0.82
1,1800.6192511523523,0.832
1,1800.6192511523523,0.844
1,1800.6192511523523,0.856
1,1800.6192511523523,0.868
1,1800.6192511523523,0.88
1,1800.6192511523523,0.892
1,1800.6192511523523,0.904
1,1800.6192511523523,0.916
1,1800.6192511523523,0.928
1,1800.6192511523523,0.94
1,1800.6192511523523,0.952
1,1800.6192511523523,0.964
1,1800.6192511523523,0.976
1,1800.6192511523523,0.988
1,1800.6192511523523,1.0
1,1800.6192511523523,1.012
1,1800.6192511523523,1.024
1,1800.6192511523523,1.036
1,1800.6192511523523,1.048
1,1800.6192511523523,1.06
1,1800.6192511523523,1.072
1,1800.6192511523523,1.084
1,1800.6192511523523,1.096
1,1800.6192511523523,1.108
1,1800.6192511523523,1.12
1,1800.6192511523523,1.132
1,1800.6192511523523,1.144
1,1800.6192511523523,1.156
1,1800.6192511523523,1.168
1,1800.6192511523523,1.18
1,1800.6192511523523,1.192
1,1800.6192511523523,1.204
1,1800.6192511523523,1.216
1,1800.6192511523523,1.228
1,1800.6192511523523,1.24
1,1800.6192511523523,1.252
1,1800.6192511523523,1.264
1,1800.6192511523523,1.276
1,1800.6192511523523,1.288
1,1800.6192511523523,1.3
1,1800.6192511523523,1.312
1,1800.6192511523523,1.324
1,1800.6192511523523,1.336
1,1800.6192511523523,1.348
1,1800.6192511523523,1.36
1,1800.6192511523523,1.372
1,1800.6192511523523,1.384
1,1800.6192511523523,1.396
1,1800.6192511523523,1.408
1,1800.6192511523523,1.42
1,1800.6192511523523,1.432
1,1800.6192511523523,1.444
2,1800.6192511523523,1.456
2,1800.6192511523523,1.468
2,1800.6192511523523,1.48
2,1800.6192511523523,1.492
2,1800.6192511523523,1.504
2,1800.6192511523523,1.516
2,1800.6192511523523,1.528
2,1800.6192511523523,1.54
2,1800.6192511523523,1.552
2,1800.6192511523523,1.564
2,1800.6192511523523,1.576
2,1800.6192511523523,1.588
2,1800.6192511523523,1.6
2,1800.6192511523523,1.612
2,1800.6192511523523,1.624
2,1800.6192511523523,1.636
2,1800.6192511523523,1.648
2,1800.6192511523523,1.66
2,1800.6192511523523,1.672
2,1800.6192511523523,1.684
2,1800.6192511523523,1.696
2,1800.6192511523523,1.708
2,1800.6192511523523,1.72
2,1800.6192511523523,1.732
2,1800.6192511523523,1.744
2,1800.6192511523523,1.756
2,1800.6192511523523,1.768
2,1800.6192511523523,1.78
2,1800.6192511523523,1.792
2,1800.6192511523523,1.804
2,1800.6192511523523,1.816
2,1800.6192511523523,1.828
2,1800.6192511523523,1.84
2,1800.6192511523523,1.852
2,1800.6192511523523,1.864
2,1800.6192511523523,1.876
2,1800.6192511523523,1.888
